"수계별(1)","수계별(2)",항목,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"태화강","대암댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","대암댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"태화강","대암댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대암댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","대곡댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.9,1.8,1.6,0.9,1.1,0.9,0.7,0.8
"태화강","대곡댐1",용존산소 DO (㎎/ℓ),10.3,9.6,9.5,7.6,6.5,4.3,4.5,5.6,7.3
"태화강","대곡댐1",수온 (℃),10.5,16.3,21.9,21.5,24.8,24.9,19.3,16.8,13.0
"태화강","대곡댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","대곡댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"태화강","대곡댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"태화강","대곡댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.3,1.1,1.2,1.5,1.2,0.8,0.7,0.7
"태화강","대곡댐2",용존산소 DO (㎎/ℓ),10.0,7.7,4.6,2.1,4.6,4.4,4.3,5.6,6.8
"태화강","대곡댐2",수온 (℃),8.2,12.2,16.2,19.6,23.6,24.9,19.2,16.8,13.0
"태화강","대곡댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"태화강","대곡댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.003,-,-,0.000
"태화강","대곡댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"태화강","대곡댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"형산강","보문호1",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.5,1.5,1.6,1.4,1.6,1.3,0.9,0.4
"형산강","보문호1",용존산소 DO (㎎/ℓ),10.2,8.5,7.2,7.4,5.2,5.5,8.9,8.9,8.7
"형산강","보문호1",수온 (℃),13.4,20.0,24.0,24.5,28.2,22.1,18.6,11.2,9.8
"형산강","보문호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","보문호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","보문호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"형산강","보문호2",생물화학적산소요구량 BOD (㎎/ℓ),2.6,2.1,1.6,2.4,1.0,1.7,2.2,1.0,0.5
"형산강","보문호2",용존산소 DO (㎎/ℓ),11.8,7.8,6.5,8.1,7.5,10.3,9.1,10.8,9.7
"형산강","보문호2",수온 (℃),13.3,20.3,24.7,25.0,32.1,24.4,19.5,11.0,12.3
"형산강","보문호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","보문호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","보문호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","보문호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"형산강","안계댐",생물화학적산소요구량 BOD (㎎/ℓ),3.9,3.4,3.2,2.4,2.3,3.8,3.8,3.3,3.9
"형산강","안계댐",용존산소 DO (㎎/ℓ),11.3,8.6,8.5,8.3,6.3,5.7,8.0,8.0,10.4
"형산강","안계댐",수온 (℃),10.7,17.3,23.9,23.2,27.3,24.8,21.5,18.6,11.6
"형산강","안계댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"형산강","안계댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"형산강","안계댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"형산강","안계댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"회야강","회야호1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.1,1.6,2.5,2.5,2.6,0.5,1.6,0.7
"회야강","회야호1",용존산소 DO (㎎/ℓ),10.4,8.0,7.6,7.4,7.1,5.6,7.6,7.5,9.8
"회야강","회야호1",수온 (℃),12.7,15.8,19.0,24.4,25.5,25.7,20.4,16.5,10.3
"회야강","회야호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,0.00000,0.00000,0.00000,0.00000,0.00000
"회야강","회야호1",시안 CN (㎎/ℓ),-,-,0.00,-,0.00,0.00,0.00,0.00,0.00
"회야강","회야호1",납 Pb (㎎/ℓ),-,-,0.00000,-,0.00000,0.00000,0.00000,0.00000,0.00000
"회야강","회야호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,0.000,0.000,0.000,0.000,0.000
"회야강","회야호1",비소 As (㎎/ℓ),-,-,0.00000,-,0.00100,0.01700,0.00100,0.00000,0.00000
"회야강","회야호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
"회야강","회야호2",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.1,1.5,2.6,2.0,2.3,0.7,1.5,0.7
"회야강","회야호2",용존산소 DO (㎎/ℓ),10.4,6.8,9.0,5.2,6.6,6.3,6.8,7.3,9.9
"회야강","회야호2",수온 (℃),13.0,15.6,22.6,19.9,25.7,26.4,19.9,16.3,10.1
"회야강","회야호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,0.00000,0.00000,0.00000,0.00000,0.00000
"회야강","회야호2",시안 CN (㎎/ℓ),-,-,0.00,-,0.00,0.00,0.00,0.00,0.00
"회야강","회야호2",납 Pb (㎎/ℓ),-,-,0.00000,-,0.00000,0.00000,0.00000,0.00000,0.00000
"회야강","회야호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,0.000,0.000,0.000,0.000,0.000
"회야강","회야호2",비소 As (㎎/ℓ),-,-,0.00000,-,0.00100,0.00300,0.00100,0.00000,0.00000
"회야강","회야호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
"수어천","수어댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.1,1.3,1.4,1.3,0.7,0.8,1.1,0.8,0.7
"수어천","수어댐1",용존산소 DO (㎎/ℓ),10.0,9.8,8.0,6.9,7.8,7.5,7.8,8.1,9.4
"수어천","수어댐1",수온 (℃),12.1,17.9,19.4,23.5,25.0,25.9,22.7,19.5,12.6
"수어천","수어댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"수어천","수어댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"수어천","수어댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"수어천","수어댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.2,1.2,1.5,1.4,0.7,1.1,1.0,0.8,3.7
"수어천","수어댐2",용존산소 DO (㎎/ℓ),10.1,10.6,8.1,8.1,7.5,7.4,7.9,8.0,9.6
"수어천","수어댐2",수온 (℃),12.1,17.4,19.3,23.8,24.4,25.5,22.1,18.9,12.5
"수어천","수어댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"수어천","수어댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"수어천","수어댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"수어천","수어댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.5,1.9,2.5,2.6,2.0,2.0,2.4,1.9
"탐진강","장흥댐1",용존산소 DO (㎎/ℓ),11.5,9.7,27.6,6.2,5.1,5.1,5.0,8.6,7.7
"탐진강","장흥댐1",수온 (℃),8.8,12.0,13.4,16.7,18.5,17.3,17.4,16.1,11.4
"탐진강","장흥댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.4,2.1,2.1,2.7,2.7,2.3,2.4,2.3,1.8
"탐진강","장흥댐2",용존산소 DO (㎎/ℓ),11.2,10.6,9.3,6.9,6.2,6.5,6.4,7.1,9.2
"탐진강","장흥댐2",수온 (℃),8.8,14.1,17.3,18.3,20.3,20.5,19.4,17.6,11.6
"탐진강","장흥댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.5,2.2,2.2,2.5,2.3,2.1,2.2,2.6,1.7
"탐진강","장흥댐3",용존산소 DO (㎎/ℓ),11.5,10.3,8.3,7.6,7.1,6.7,7.2,7.4,9.0
"탐진강","장흥댐3",수온 (℃),9.2,14.3,17.0,19.2,21.0,22.1,19.8,18.1,11.6
"탐진강","장흥댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"탐진강","장흥댐4",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.1,2.2,2.6,2.1,2.5,2.1,2.3,1.6
"탐진강","장흥댐4",용존산소 DO (㎎/ℓ),11.4,10.4,9.0,7.1,5.5,6.5,6.8,6.5,8.7
"탐진강","장흥댐4",수온 (℃),9.3,15.1,17.9,18.0,20.9,20.2,19.9,17.8,11.8
"탐진강","장흥댐4",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"탐진강","장흥댐4",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"탐진강","장흥댐4",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"탐진강","장흥댐4",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","경포호1",생물화학적산소요구량 BOD (㎎/ℓ),4.3,2.0,1.3,2.2,3.1,4.3,0.5,3.8,0.6
"기타","경포호1",용존산소 DO (㎎/ℓ),7.4,7.5,8.6,6.6,10.6,9.6,7.7,11.3,12.6
"기타","경포호1",수온 (℃),16.4,18.2,20.3,21.9,29.2,24.6,19.4,7.2,5.9
"기타","경포호1",카드뮴 Cd (㎎/ℓ),-,-,0.00042,-,-,0.00121,-,-,0.00480
"기타","경포호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","경포호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00072,-,-,0.00216
"기타","경포호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","경포호1",비소 As (㎎/ℓ),-,-,0.00322,-,-,0.00175,-,-,0.00215
"기타","경포호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","경포호2",생물화학적산소요구량 BOD (㎎/ℓ),5.0,3.1,6.8,4.2,4.0,4.0,0.6,5.8,0.8
"기타","경포호2",용존산소 DO (㎎/ℓ),6.8,8.6,8.6,7.2,13.5,9.5,5.4,12.2,15.8
"기타","경포호2",수온 (℃),17.0,23.4,22.9,24.1,30.4,26.1,20.6,8.2,5.2
"기타","경포호2",카드뮴 Cd (㎎/ℓ),-,-,0.00020,-,-,0.00150,-,-,0.00426
"기타","경포호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","경포호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00078
"기타","경포호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","경포호2",비소 As (㎎/ℓ),-,-,0.00794,-,-,0.00070,-,-,0.00424
"기타","경포호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호1",생물화학적산소요구량 BOD (㎎/ℓ),2.5,1.9,3.6,2.6,7.4,10.7,3.7,1.1,2.0
"기타","남양호1",용존산소 DO (㎎/ℓ),10.9,10.0,9.7,8.3,9.5,11.4,8.4,8.5,12.2
"기타","남양호1",수온 (℃),11.0,15.8,23.1,27.0,30.3,26.4,20.9,15.8,5.6
"기타","남양호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호2",생물화학적산소요구량 BOD (㎎/ℓ),3.4,4.8,5.0,4.2,7.3,6.4,5.3,3.6,1.4
"기타","남양호2",용존산소 DO (㎎/ℓ),10.2,9.6,10.3,8.4,14.8,6.5,9.3,7.8,11.7
"기타","남양호2",수온 (℃),11.9,17.4,24.7,25.8,33.9,24.9,19.9,16.0,4.7
"기타","남양호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","남양호3",생물화학적산소요구량 BOD (㎎/ℓ),8.0,4.0,6.2,5.4,3.0,2.5,1.7,1.9,3.5
"기타","남양호3",용존산소 DO (㎎/ℓ),11.8,6.6,7.6,5.7,9.3,8.1,7.9,9.5,9.5
"기타","남양호3",수온 (℃),18.4,21.4,23.9,27.3,29.0,21.0,20.3,7.8,10.7
"기타","남양호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","남양호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","남양호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","남양호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","광교지1",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.9,2.4,3.5,1.9,2.4,2.7,2.2,1.5
"기타","광교지1",용존산소 DO (㎎/ℓ),11.9,9.5,7.8,6.8,7.1,7.6,8.5,10.5,10.7
"기타","광교지1",수온 (℃),8.7,15.3,17.6,18.6,22.1,20.6,19.6,15.2,7.3
"기타","광교지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","광교지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","광교지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","광교지2",생물화학적산소요구량 BOD (㎎/ℓ),1.7,6.3,3.7,2.9,2.6,3.5,2.6,2.1,1.3
"기타","광교지2",용존산소 DO (㎎/ℓ),11.8,10.9,11.6,9.0,8.0,11.1,11.9,10.5,10.6
"기타","광교지2",수온 (℃),8.8,17.8,24.4,26.6,26.5,24.5,22.9,15.5,8.0
"기타","광교지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","광교지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","광교지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","광교지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","원천지1",생물화학적산소요구량 BOD (㎎/ℓ),1.8,2.5,2.6,3.1,2.1,2.2,1.6,1.8,1.6
"기타","원천지1",용존산소 DO (㎎/ℓ),11.6,10.7,8.3,10.2,7.8,8.2,8.5,9.0,10.8
"기타","원천지1",수온 (℃),10.7,18.3,23.6,25.8,27.9,24.8,19.3,16.1,5.7
"기타","원천지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","원천지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","원천지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","원천지2",생물화학적산소요구량 BOD (㎎/ℓ),1.6,2.5,2.5,3.3,2.1,2.6,1.5,1.7,1.5
"기타","원천지2",용존산소 DO (㎎/ℓ),11.7,11.2,10.8,12.1,10.0,10.2,8.8,8.7,10.3
"기타","원천지2",수온 (℃),11.0,19.1,24.8,27.0,28.4,25.3,19.7,16.3,5.9
"기타","원천지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","원천지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","원천지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","원천지3",생물화학적산소요구량 BOD (㎎/ℓ),1.8,3.1,2.2,2.4,2.0,2.9,1.8,1.8,1.7
"기타","원천지3",용존산소 DO (㎎/ℓ),11.8,10.8,10.5,11.7,10.0,9.8,8.6,9.0,10.2
"기타","원천지3",수온 (℃),11.1,19.4,24.8,26.8,28.4,25.3,19.8,16.5,7.7
"기타","원천지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","원천지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","원천지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","원천지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","서호1",생물화학적산소요구량 BOD (㎎/ℓ),9.2,6.0,10.4,11.2,10.2,6.1,5.2,8.4,5.8
"기타","서호1",용존산소 DO (㎎/ℓ),15.6,16.3,12.5,17.3,17.0,11.8,14.2,14.2,15.3
"기타","서호1",수온 (℃),13.5,20.9,24.9,26.3,33.0,25.3,18.8,14.7,6.0
"기타","서호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","서호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","서호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","서호2",생물화학적산소요구량 BOD (㎎/ℓ),8.0,8.9,6.8,11.8,7.8,5.3,6.5,7.7,5.8
"기타","서호2",용존산소 DO (㎎/ℓ),15.5,16.7,12.6,17.2,15.5,13.0,14.1,14.7,15.1
"기타","서호2",수온 (℃),13.6,21.0,25.0,25.5,31.2,25.8,18.9,14.8,5.9
"기타","서호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","서호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","서호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","서호3",생물화학적산소요구량 BOD (㎎/ℓ),6.3,5.3,7.0,11.0,6.7,5.9,5.8,4.0,9.1
"기타","서호3",용존산소 DO (㎎/ℓ),12.9,13.0,12.8,17.2,9.3,12.6,12.3,11.8,15.4
"기타","서호3",수온 (℃),15.0,20.4,25.6,25.6,28.7,25.8,19.3,15.9,7.3
"기타","서호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","서호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","서호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","서호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","신갈지1",생물화학적산소요구량 BOD (㎎/ℓ),1.6,1.4,2.4,2.3,-,2.8,4.4,-,-
"기타","신갈지1",용존산소 DO (㎎/ℓ),9.6,9.3,7.9,7.9,-,12.4,8.6,-,-
"기타","신갈지1",수온 (℃),16.4,16.8,22.9,26.3,-,24.3,19.5,-,-
"기타","신갈지1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,-
"기타","신갈지1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,-
"기타","신갈지1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,-
"기타","신갈지2",생물화학적산소요구량 BOD (㎎/ℓ),1.8,1.6,2.9,2.3,3.1,2.8,6.0,-,-
"기타","신갈지2",용존산소 DO (㎎/ℓ),9.7,10.3,8.7,10.5,6.9,11.5,8.5,-,-
"기타","신갈지2",수온 (℃),16.9,18.0,24.2,28.5,29.2,24.0,19.4,-,-
"기타","신갈지2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,-
"기타","신갈지2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,-
"기타","신갈지2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,-
